0.1000000000 7.2204744068
0.1467455621 6.8845028393
0.1934911243 3.6389366717
0.2402366864 10.6061855447
0.2869822485 -5.6778039546
0.3337278107 -5.8217586524
0.3804733728 -2.1332966309
0.4272189349 3.0833617638
0.4739644970 6.1485885544
0.5207100592 -3.5789409183
0.5674556213 -7.7447174863
0.6142011834 0.5816316803
0.6609467456 0.8444750663
0.7076923077 -7.1433055288
0.7544378698 3.3654818774
0.8011834320 3.2234236457
0.8479289941 -2.2363354948
0.8946745562 -1.0109468413
0.9414201183 -4.7085038335
0.9881656805 2.0135273934
1.0349112426 -7.0861682955
1.0816568047 4.7330476295
1.1284023669 -5.8656897335
1.1751479290 1.5055672720
1.2218934911 2.1538549462
1.2686390533 4.4933094133
1.3153846154 -0.7434806222
1.3621301775 -0.4405517135
1.4088757396 -5.8984837480
1.4556213018 -8.9312280265
1.5023668639 5.6518275113
1.5491124260 7.4975697464
1.5958579882 -4.3967531350
1.6426035503 8.5925796197
1.6893491124 1.5051945845
1.7360946746 10.8658487180
1.7828402367 -7.4529038655
1.8295857988 6.7104432928
1.8763313609 0.4630362743
1.9230769231 -0.3059859752
1.9698224852 8.6062642937
2.0165680473 4.5105225928
2.0633136095 3.0674079537
2.1100591716 7.3122998947
2.1568047337 -2.7994729828
2.2035502959 -2.0853357850
2.2502958580 2.4738299467
2.2970414201 2.5877259843
2.3437869822 -2.7637291036
2.3905325444 10.3593027583
2.4372781065 9.9255010718
2.4840236686 5.9326752258
2.5307692308 1.7712344103
2.5775147929 8.4349920547
2.6242603550 2.9774125016
2.6710059172 -6.5734158376
2.7177514793 4.0567527488
2.7644970414 0.0916401925
2.8112426036 8.4057200898
2.8579881657 6.3641394002
2.9047337278 7.9451669059
2.9514792899 12.1300744615
2.9982248521 3.9943209706
3.0449704142 5.9244779465
3.0917159763 2.1601425431
3.1384615385 5.9230671759
3.1852071006 12.1063332873
3.2319526627 9.6670923665
3.2786982249 15.7997234839
3.3254437870 15.0777426735
3.3721893491 7.3391499290
3.4189349112 7.2902197833
3.4656804734 9.2482484730
3.5124260355 17.9514476815
3.5591715976 15.6834979128
3.6059171598 7.0730559405
3.6526627219 11.8453623548
3.6994082840 11.6538210731
3.7461538462 5.2541188907
3.7928994083 21.7848810245
3.8396449704 17.4458835558
3.8863905325 19.2965634679
3.9331360947 23.2936328280
3.9798816568 16.7207330330
4.0266272189 20.2748518910
4.0733727811 21.7151983436
4.1201183432 36.5060140409
4.1668639053 15.4219840876
4.2136094675 12.2513956511
4.2603550296 24.8213863442
4.3071005917 27.3225725990
4.3538461538 20.1053917135
4.4005917160 32.7477654221
4.4473372781 28.1076725355
4.4940828402 30.0639494476
4.5408284024 27.5060284756
4.5875739645 33.2014134877
4.6343195266 33.8013859192
4.6810650888 41.3932159266
4.7278106509 21.7392810149
4.7745562130 33.4493415907
4.8213017751 34.3161439618
4.8680473373 44.5132333039
4.9147928994 45.9265059393
4.9615384615 43.9225007249
5.0082840237 47.6959677267
5.0550295858 47.9881815622
5.1017751479 45.4919278702
5.1485207101 47.9051542678
5.1952662722 50.0263977518
5.2420118343 56.7057487039
5.2887573964 53.6063270631
5.3355029586 58.0928560412
5.3822485207 54.0582963356
5.4289940828 55.7744408262
5.4757396450 65.7076382021
5.5224852071 65.6150076469
5.5692307692 67.9713048211
5.6159763314 75.7813212212
5.6627218935 74.4968307311
5.7094674556 74.7514948018
5.7562130178 83.3803481284
5.8029585799 74.8205468148
5.8497041420 73.9024696462
5.8964497041 84.0521859976
5.9431952663 75.2134884010
5.9899408284 89.4898087872
6.0366863905 88.6739527719
6.0834319527 91.5303024729
6.1301775148 103.2681801565
6.1769230769 93.9530370089
6.2236686391 99.9179245451
6.2704142012 104.6289438918
6.3171597633 120.7085628220
6.3639053254 115.9787162325
6.4106508876 120.7900901493
6.4573964497 119.3119552957
6.5041420118 129.9551438211
6.5508875740 130.6639181076
6.5976331361 128.5123457054
6.6443786982 133.0772421220
6.6911242604 135.0515640632
6.7378698225 146.3345550816
6.7846153846 140.3900879844
6.8313609467 141.9869994708
6.8781065089 144.7125858155
6.9248520710 161.1555516346
6.9715976331 163.2593770554
7.0183431953 167.4188019769
7.0650887574 163.7388832762
7.1118343195 172.8030494074
7.1585798817 179.6074839295
7.2053254438 183.1608356750
7.2520710059 188.0903263106
7.2988165680 191.6561124602
7.3455621302 196.6185636594
7.3923076923 199.5412750301
7.4390532544 203.6562349994
7.4857988166 208.2571202758
7.5325443787 219.5364521224
7.5792899408 218.9007230705
7.6260355030 231.7805605038
7.6727810651 230.0469754816
7.7195266272 233.8729907491
7.7662721893 247.9387792374
7.8130177515 257.1213935910
7.8597633136 252.4946210864
7.9065088757 251.5713555028
7.9532544379 272.6445398834
8.0000000000 270.6795131433
