-4.0000000000 0.3457261247
-3.8992248062 -0.1716339763
-3.7984496124 -0.1405692911
-3.6976744186 -0.1936955771
-3.5968992248 -0.3099274666
-3.4961240310 0.1044897136
-3.3953488372 0.3027451593
-3.2945736434 0.1711934390
-3.1937984496 0.0080994865
-3.0930232558 0.0631130143
-2.9922480620 0.0264230149
-2.8914728682 -0.1900619467
-2.7906976744 0.2280032863
-2.6899224806 0.0803385071
-2.5891472868 -0.0987175416
-2.4883720930 0.0383726277
-2.3875968992 -0.3127508238
-2.2868217054 -0.0840854351
-2.1860465116 -0.1800898791
-2.0852713178 -0.0558847804
-1.9844961240 -0.1186058301
-1.8837209302 0.0569839152
-1.7829457364 -0.2656306397
-1.6821705426 0.0910975976
-1.5813953488 -0.1105755779
-1.4806201550 0.0082526298
-1.3798449612 0.0136001106
-1.2790697674 -0.1761549126
-1.1782945736 -0.6288130553
-1.0775193798 0.0805032199
-0.9767441860 -0.0621859697
-0.8759689922 -0.5480180493
-0.7751937984 -0.3134720193
-0.6744186047 -0.0454887529
-0.5736434109 -0.2324984727
-0.4728682171 -0.0665282221
-0.3720930233 -0.3181283951
-0.2713178295 -0.3310827358
-0.1705426357 -0.5578645233
-0.0697674419 -0.2882637740
0.0310077519 -0.4344053619
0.1317829457 -0.3418986639
0.2325581395 -0.6215859769
0.3333333333 -0.9237117105
0.4341085271 -0.5383483718
0.5348837209 -0.7408730582
0.6356589147 -0.7576868383
0.7364341085 -1.0661342811
0.8372093023 -1.0062431116
0.9379844961 -1.1523808890
1.0387596899 -1.2161511984
1.1395348837 -1.4065932963
1.2403100775 -1.5763202305
1.3410852713 -1.8927757922
1.4418604651 -1.4677759243
1.5426356589 -1.9643695638
1.6434108527 -2.2447886776
1.7441860465 -2.3754113299
1.8449612403 -2.3291690897
1.9457364341 -2.9751257984
2.0465116279 -2.8955087239
2.1472868217 -2.6657776188
2.2480620155 -2.6568397940
2.3488372093 -2.9680865269
2.4496124031 -3.5141051655
2.5503875969 -3.3884689506
2.6511627907 -4.0751246163
2.7519379845 -3.6737455658
2.8527131783 -4.5762889131
2.9534883721 -4.7604465605
3.0542635659 -4.3471061336
3.1550387597 -5.0677494794
3.2558139535 -4.7642760209
3.3565891473 -4.7606461604
3.4573643411 -5.3928685164
3.5581395349 -5.3730467393
3.6589147287 -5.1309619712
3.7596899225 -5.6788032806
3.8604651163 -5.9227795630
3.9612403101 -5.8320046017
4.0620155039 -6.2012746141
4.1627906977 -6.1175944148
4.2635658915 -6.3368526208
4.3643410853 -6.5017961081
4.4651162791 -6.4288574030
4.5658914729 -6.7368726060
4.6666666667 -6.7703847295
4.7674418605 -6.7951063291
4.8682170543 -6.8683122300
4.9689922481 -6.7585542683
5.0697674419 -6.6641838973
5.1705426357 -7.1769596218
5.2713178295 -7.0629057593
5.3720930233 -7.3586420484
5.4728682171 -7.2529639481
5.5736434109 -7.3271786947
5.6744186047 -7.5674008594
5.7751937984 -7.0583541279
5.8759689922 -7.0292162255
5.9767441860 -6.7242435443
6.0775193798 -7.2859006026
6.1782945736 -7.2869585298
6.2790697674 -7.4672656913
6.3798449612 -7.4249117306
6.4806201550 -7.1686589918
6.5813953488 -7.2794509419
6.6821705426 -7.2669588534
6.7829457364 -7.2096210402
6.8837209302 -7.1472309424
6.9844961240 -7.5682374059
7.0852713178 -7.6229423100
7.1860465116 -7.5451201087
7.2868217054 -7.6236732743
7.3875968992 -7.4800325538
7.4883720930 -7.7170290024
7.5891472868 -7.0244440924
7.6899224806 -7.6034162884
7.7906976744 -7.2252400326
7.8914728682 -7.4788490150
7.9922480620 -7.6657225024
8.0930232558 -7.6915825057
8.1937984496 -7.7341354114
8.2945736434 -7.4298144004
8.3953488372 -7.4748458990
8.4961240310 -7.5180326734
8.5968992248 -7.6770414456
8.6976744186 -7.1026330631
8.7984496124 -7.4632120025
8.8992248062 -7.2416036333
9.0000000000 -7.5318444571
