-8   -6.33078
-7   -5.99166
-7   -6.02194
-7   -6.31971
-7   -5.81835
-7   -5.47048
-7   -5.62283
-7   -5.15571
-7   -5.61045
-7   -5.24152
-7   -5.22450
-7   -4.53969
-7   -4.49442
-6   -4.26109
-6   -4.11412
-6   -3.56999
-6   -3.76181
-6   -3.70809
-6   -3.19682
-6   -2.91619
-6   -3.03641
-6   -2.14300
-6   -2.57358
-6   -1.97386
-6   -2.30961
-5   -1.35711
-5   -1.65825
-5   -1.14450
-5   -0.57539
-5   -1.07994
-5   -0.56928
-5   -0.19458
-5   -0.18360
-5   -0.12140
-5    0.40015
-5    0.87001
-5    1.13051
-5    1.03460
-4    1.23732
-4    1.56324
-4    1.72315
-4    1.96213
-4    1.95503
-4    2.14990
-4    2.46770
-4    2.64421
-4    2.45427
-4    2.38632
-4    3.24385
-4    3.13401
-3    3.40097
-3    3.17283
-3    3.31148
-3    3.19911
-3    3.20281
-3    3.27206
-3    3.24528
-3    3.42057
-3    3.69052
-3    3.51218
-3    3.39279
-3    3.16724
-3    3.62856
-2    3.18360
-2    3.16621
-2    3.74202
-2    3.57553
-2    2.81546
-2    2.83511
-2    2.78911
-2    2.86931
-2    2.55769
-2    3.17845
-2    2.28176
-2    1.87387
-1    2.15636
-1    1.95051
-1    1.28713
-1    1.62543
-1    1.31402
-1    0.62598
-1    0.95336
-1    0.30320
-1    0.88834
-1    0.41226
-1   -0.23747
-1   -0.59833
-1   -0.57566
0   -0.87051
0   -1.09516
0   -1.31722
0   -1.63334
0   -2.03470
0   -1.68746
0   -2.29341
0   -2.11622
0   -2.89074
0   -2.66209
0   -3.27140
0   -3.64435
0   -3.81660
0   -3.57776
0   -4.22184
0   -3.95994
0   -4.66875
0   -4.47475
0   -4.85577
0   -5.39493
0   -5.22735
0   -5.42038
0   -5.53099
0   -5.28152
1   -5.62460
1   -5.41053
1   -6.18978
1   -6.02665
1   -5.79441
1   -6.16624
1   -5.99032
1   -6.41760
1   -6.83933
1   -6.66167
1   -6.58667
1   -6.56003
1   -6.58751
2   -6.51188
2   -6.22455
2   -6.60580
2   -6.55223
2   -6.31456
2   -5.91302
2   -6.24310
2   -5.87233
2   -5.73767
2   -5.81592
2   -5.68015
2   -5.68119
3   -5.63630
3   -5.26581
3   -5.18074
3   -4.57597
3   -4.86107
3   -4.46735
3   -4.58211
3   -4.18647
3   -3.84239
3   -3.74995
3   -3.56166
3   -3.37264
3   -2.93758
4   -2.93777
4   -2.73149
4   -2.29599
4   -2.15324
4   -2.08568
4   -1.82976
4   -1.29233
4   -1.49755
4   -0.76035
4   -0.58694
4   -0.78519
4   -0.02760
5    0.04109
5    0.25190
5    0.70147
5    0.67961
5    0.91797
5    1.05337
5    1.54674
5    1.23972
5    1.79536
5    1.94303
5    1.76785
5    2.40313
5    2.24305
6    2.34493
6    2.69092
6    2.86097
6    2.96418
6    3.15743
6    3.15408
6    3.03093
6    3.75881
6    3.71170
6    3.47079
6    3.63847
6    3.15561
7    3.55576
7    3.63690
7    3.65550
7    3.25390
7    3.32168
7    2.98106
7    3.39232
7    3.09063
7    3.67950
7    2.99034
7    2.80006
7    3.27287
8    2.90832
